graphID,participantID,xCoordTour,yCoordTour,tourCost,sdAnglesHull,noAnglesHull,meanAnglesHull,totalEdges,crossError,resultsfromNN,No. of crossings,On last
11,0.631572714,"94,83,64,68,65,56,55,58,52,45,34,12,2,17,17,12,8,17,22,27,33,19,15,25,37,36,42,49,48,54,56,56,62,66,74,77,81,83,85,90","43,5,2,10,17,12,24,30,35,25,29,30,27,46,58,63,70,71,48,51,58,90,96,95,96,81,66,67,80,96,76,66,88,79,65,87,77,71,84,70",573.6754811,26.79,9,140.1,40,0,568.39,,
5,0.631572714,"97,86,72,46,30,8,6,2,12,28,30,39,47,63,52,60,66,73,89,91","19,9,13,13,18,7,20,51,35,35,84,54,48,91,26,27,44,52,64,45",480.7386568,23.34,8,135,20,0,474,,
0,0.939336782,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
12,0.939336782,"98,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,0,11,19,25,32,38,30,26,5,0,1,9,17,22,27,39,12,21,31,31,36,40,45,45,47,51,56,62,67,99,91,96,80,87","34,30,22,30,13,26,25,13,5,9,11,5,15,4,9,5,20,22,34,39,36,41,53,61,56,60,82,83,78,80,71,58,99,96,91,86,85,77,92,70,63,60,75,91,77,98,76,64,51,39",659.8081912,27.03,10,144,50,0,816.69,,
13,0.939336782,"96,85,75,87,98,99,96,88,76,73,65,75,74,64,58,56,42,27,16,12,2,3,1,5,15,29,25,17,9,1,14,18,2,11,20,26,31,37,40,43,46,46,34,40,36,40,46,54,83,85","47,51,52,42,24,19,18,28,37,39,38,29,12,7,25,33,6,8,19,13,16,25,34,47,48,31,46,53,62,64,71,72,81,89,85,79,79,73,71,52,50,67,83,85,95,99,94,88,91,87",624.4609261,25.29,13,180,50,0,653.11,,
3,0.939336782,"99,82,88,84,79,57,50,36,10,9,6,8,21,30,31,40,50,53,72,99","52,51,39,40,28,31,26,3,27,57,87,98,71,53,59,51,56,84,85,70",387.5002939,28.09,8,135,20,0,569.58,,
7,0.939336782,"98,95,85,76,65,55,51,45,40,39,35,28,28,6,3,8,5,0,10,24,28,32,37,40,42,48,61,82,86,88,93","22,19,20,11,2,3,10,20,12,24,27,4,28,9,3,42,48,55,65,67,75,64,42,70,87,83,41,42,64,92,56",546.0470016,30.14,8,135,30,0,522.3,,
8,0.939336782,"97,80,28,7,0,20,1,24,7,14,21,21,19,26,31,34,52,51,50,59,68,79,81,91,96,91,94,88,95,94","2,5,14,6,18,27,42,47,90,94,97,91,87,81,86,88,97,91,66,96,51,73,90,73,67,58,30,24,25,15",543.4521802,27.56,11,147.27,30,0,593.5,,
2,0.939336782,"98,61,9,31,23,29,36,68,92,90","34,27,50,56,89,84,96,84,82,67",280.3256763,23.37,6,120,10,0,280.33,,
6,0.939336782,"90,65,51,41,21,20,13,0,22,30,37,35,33,17,14,1,2,28,30,38,47,51,50,53,63,66,65,82,89,93,95","4,18,6,6,13,18,40,53,46,45,49,53,65,72,73,80,85,82,95,95,93,73,61,62,76,73,55,63,73,95,79",497.4582543,29.23,9,140,30,0,520.95,,
4,0.939336782,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,74,79,93,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,60,82,87,59,37",459.2559931,25.36,9,139.75,20,0,548.01,,
11,0.939336782,"94,83,68,64,65,56,55,58,52,45,34,12,2,17,22,27,33,17,17,12,8,15,19,25,37,36,42,49,56,56,48,54,62,66,74,77,85,81,83,90","43,5,10,2,17,12,24,30,35,25,29,30,27,46,48,51,58,71,58,63,70,96,90,95,96,81,66,67,66,76,80,96,88,79,65,87,84,77,71,70",518.1101796,26.79,9,140.1,40,0,568.39,,
10,0.939336782,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,59,66,70,83,94,99,98,96,92,83,62,68,70,81","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,75,89,77,65,69,55,40,44,49,54,46,46,36,35",509.9818957,20.6,9,140,40,0,644.39,,
9,0.939336782,"94,87,86,75,68,64,48,33,4,3,9,1,0,8,16,19,39,48,52,65,88,94,97,99,92,85,80,73,75,68,50,44,50,46,38,31,49,53,55,59","7,15,4,5,4,14,12,8,21,50,60,84,97,83,94,81,94,99,99,90,91,81,77,71,63,51,67,62,48,41,78,79,62,50,40,40,31,21,25,31",592.7017259,28.76,11,147.27,40,1,649.17,1,T
14,0.939336782,"94,90,81,83,79,76,83,90,83,84,73,66,58,51,53,49,43,46,23,16,13,16,4,4,7,2,9,15,30,43,48,50,50,53,54,62,46,27,12,9,13,18,40,44,46,50,65,81,82,89,90","40,45,46,50,56,59,67,78,79,95,94,71,84,72,85,88,81,96,97,97,99,85,84,76,76,46,54,59,56,56,46,50,50,50,42,38,35,35,11,5,6,4,12,4,15,18,9,13,5,8,32",579.8251723,26.85,11,147.27,50,0,738.37,,
1,0.939336782,"41,38,75,95,93,66,37,13,21,22","14,30,50,65,90,51,47,28,2,17",277.2089791,49.73,6,120,10,0,275.5,,
5,0.939336782,"97,86,72,60,52,46,30,8,6,2,12,30,28,39,47,63,66,73,89,91","19,9,13,27,26,13,18,7,20,51,35,84,35,54,48,91,44,52,64,45",477.4743703,23.34,8,135,20,0,474,,
8,0.054199223,"97,80,28,7,0,20,24,1,7,14,21,21,19,26,31,34,52,59,51,50,68,79,81,91,96,91,88,94,95,94","2,5,14,6,18,27,47,42,90,94,97,91,87,81,86,88,97,96,91,66,51,73,90,73,67,58,24,30,25,15",502.4165884,27.56,11,147.27,30,0,593.5,,
7,0.054199223,"98,95,85,76,65,55,51,45,39,35,37,28,40,28,6,3,8,5,0,10,24,28,32,40,42,48,61,88,86,93,82","22,19,20,11,2,3,10,20,24,27,42,28,12,4,9,3,42,48,55,65,67,75,64,70,87,83,41,92,64,56,42",500.3675952,30.14,8,135,30,0,522.3,,
10,0.054199223,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",516.876884,20.6,9,140,40,0,644.39,,
2,0.054199223,"98,61,9,31,23,29,36,68,92,90","34,27,50,56,89,84,96,84,82,67",280.3256763,23.37,6,120,10,0,280.33,,
3,0.054199223,"99,82,88,84,79,57,50,36,10,9,6,8,21,31,30,40,50,53,72,99","52,51,39,40,28,31,26,3,27,57,87,98,71,59,53,51,56,84,85,70",381.1526259,28.09,8,135,20,0,569.58,,
5,0.054199223,"97,86,72,60,52,46,30,28,8,6,12,2,30,39,47,63,66,73,89,91","19,9,13,27,26,13,18,35,7,20,35,51,84,54,48,91,44,52,64,45",440.7049208,23.34,8,135,20,0,474,,
13,0.054199223,"96,98,99,96,88,87,85,75,73,76,75,74,65,56,58,64,42,27,29,16,12,2,3,1,5,1,2,11,20,18,14,9,17,15,25,26,31,34,36,40,46,40,37,40,46,43,46,54,83,85","47,24,19,18,28,42,51,52,39,37,29,12,38,33,25,7,6,8,31,19,13,16,25,34,47,64,81,89,85,72,71,62,53,48,46,79,79,83,95,99,94,85,73,71,67,52,50,88,91,87",658.878967,25.29,13,180,50,0,653.11,,
11,0.054199223,"94,83,64,68,65,56,55,58,52,45,34,12,2,8,15,19,25,17,12,17,17,22,27,33,42,36,37,54,48,49,56,56,62,66,77,85,81,74,83,90","43,5,2,10,17,12,24,30,35,25,29,30,27,70,96,90,95,71,63,58,46,48,51,58,66,81,96,96,80,67,66,76,88,79,87,84,77,65,71,70",548.1638771,26.79,9,140.1,40,0,568.39,,
6,0.054199223,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,93,95,89,82,65","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,95,79,73,63,55",488.7118095,29.23,9,140,30,0,520.95,,
14,0.054199223,"94,90,89,82,81,65,62,54,53,50,50,48,46,50,46,44,40,18,9,13,12,27,2,9,15,7,4,4,13,16,16,23,30,43,43,46,49,53,51,58,66,73,84,83,90,83,76,79,83,81,90","40,32,8,5,13,9,38,42,50,50,50,46,35,18,15,4,12,4,5,6,11,35,46,54,59,76,76,84,99,97,85,97,56,56,81,96,88,85,72,84,71,94,95,79,78,67,59,56,50,46,45",629.0458473,26.85,11,147.27,50,0,738.37,,
9,0.054199223,"94,87,86,75,68,64,55,53,48,33,4,3,9,1,0,8,16,19,39,48,52,44,50,50,46,31,38,49,59,68,75,73,65,80,88,94,97,99,92,85","7,15,4,5,4,14,25,21,12,8,21,50,60,84,97,83,94,81,94,99,99,79,78,62,50,40,40,31,31,41,48,62,90,67,91,81,77,71,63,51",604.386148,28.76,11,147.27,40,0,649.17,,
1,0.054199223,"41,21,22,13,37,93,95,75,66,38","14,2,17,28,47,90,65,50,51,30",264.1988407,49.73,6,120,10,0,275.5,,
4,0.054199223,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,93,74,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,87,60,59,37",433.1124137,25.36,9,139.75,20,0,548.01,,
12,0.054199223,"98,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,11,0,5,0,1,9,12,21,31,31,22,17,27,26,30,19,25,32,38,39,36,45,40,45,47,51,56,62,67,99,91,96,80,87","34,30,22,30,13,26,25,13,5,9,11,5,4,15,9,5,22,20,56,60,82,83,99,96,91,86,80,78,71,61,53,34,39,36,41,58,85,92,77,70,63,60,75,91,77,98,76,64,51,39",649.7656389,27.03,10,144,50,0,816.69,,
0,0.054199223,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
13,0.196182598,"96,87,85,75,76,73,75,88,98,99,96,74,64,58,65,56,46,43,46,40,37,54,46,40,36,40,34,31,26,20,18,14,11,2,9,1,5,17,15,25,29,1,3,2,12,16,27,42,85,83","47,42,51,52,37,39,29,28,24,19,18,12,7,25,38,33,50,52,67,71,73,88,94,99,95,85,83,79,79,85,72,71,89,81,62,64,47,53,48,46,31,34,25,16,13,19,8,6,87,91",674.5339153,25.29,13,180,50,1,653.11,2,
12,0.196182598,"98,96,87,85,85,80,91,99,67,62,56,51,47,45,40,45,36,31,31,21,12,22,17,9,1,0,5,27,26,30,39,38,32,25,19,11,0,17,20,30,30,38,44,48,57,56,68,57,61,72","34,64,39,30,22,51,76,98,77,91,75,60,63,70,77,92,85,86,91,96,99,80,78,83,82,60,56,71,61,53,58,41,36,39,34,22,20,5,9,15,4,5,11,9,5,13,13,25,26,30",673.1496,27.03,10,144,50,1,816.69,1,T
10,0.196182598,"96,92,98,99,94,96,92,83,83,68,70,81,75,65,62,62,70,66,59,47,43,41,32,30,27,28,23,21,17,7,10,24,15,13,22,19,16,12,46,52","9,3,40,55,69,44,49,54,65,46,36,35,6,14,22,46,77,89,75,78,78,66,56,49,67,86,90,97,99,85,80,65,63,57,44,33,22,11,4,28",629.5997928,20.6,9,140,40,1,644.39,1,T
2,0.196182598,"98,90,92,68,61,31,36,29,23,9","34,67,82,84,27,56,96,84,89,50",366.202744,23.37,6,120,10,1,280.33,1,T
0,0.196182598,"89,94,57,73,61,41,26,7,1,11","39,23,4,60,55,96,64,51,39,13",357.0705079,32,7,128.57,10,1,289.88,1,T
3,0.196182598,"99,99,88,84,79,82,57,50,36,50,72,53,40,31,30,10,9,21,6,8","52,70,39,40,28,51,31,26,3,56,85,84,51,59,53,27,57,71,87,98",538.9287742,28.09,8,135,20,1,569.58,1,T
1,0.196182598,"41,21,22,13,38,37,66,75,95,93","14,2,17,28,30,47,51,50,65,90",275.1757685,49.73,6,120,10,1,275.5,1,T
8,0.196182598,"97,80,94,95,94,88,91,96,91,81,79,68,50,59,52,51,34,31,26,19,21,21,14,7,24,20,1,0,7,28","2,5,15,25,30,24,58,67,73,90,73,51,66,96,97,91,88,86,81,87,91,97,94,90,47,27,42,18,6,14",524.2542644,27.56,11,147.27,30,1,593.5,1,T
5,0.196182598,"97,86,91,89,73,72,66,63,30,39,47,28,12,2,6,8,30,46,52,60","19,9,45,64,52,13,44,91,84,54,48,35,35,51,20,7,18,13,26,27",486.9500577,23.34,8,135,20,1,474,1,T
7,0.196182598,"98,95,85,82,93,86,88,48,42,40,32,28,24,10,0,5,8,6,3,28,28,35,37,39,40,45,61,51,55,65,76","22,19,20,42,56,64,92,83,87,70,64,75,67,65,55,48,42,9,3,4,28,27,42,24,12,20,41,10,3,2,11",499.0484248,30.14,8,135,30,1,522.3,1,T
14,0.196182598,"94,90,90,83,81,79,76,83,90,83,84,73,66,58,53,49,46,51,43,23,16,13,16,4,7,4,15,9,2,12,9,13,18,27,30,43,50,50,53,48,54,62,46,50,46,40,44,65,82,81,89","40,45,32,50,46,56,59,67,78,79,95,94,71,84,85,88,96,72,81,97,97,99,85,84,76,76,59,54,46,11,5,6,4,35,56,56,50,50,50,46,42,38,35,18,15,12,4,9,5,13,8",619.9811854,26.85,11,147.27,50,0,738.37,,
9,0.196182598,"94,86,75,68,64,53,48,49,55,59,38,33,31,4,3,9,1,0,8,16,19,39,48,52,44,50,50,46,65,88,94,97,99,92,80,73,85,75,68,87","7,4,5,4,14,21,12,31,25,31,40,8,40,21,50,60,84,97,83,94,81,94,99,99,79,78,62,50,90,91,81,77,71,63,67,62,51,48,41,15",633.9301558,28.76,11,147.27,40,0,649.17,,
11,0.196182598,"94,90,85,81,83,74,77,66,62,54,56,56,49,48,42,36,37,25,19,15,33,17,8,12,17,27,22,17,12,2,34,52,58,55,45,56,65,68,64,83","43,70,84,77,71,65,87,79,88,96,76,66,67,80,66,81,96,95,90,96,58,71,70,63,58,51,48,46,30,27,29,35,30,24,25,12,17,10,2,5",563.7871967,26.79,9,140.1,40,0,568.39,,
6,0.196182598,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,35,37,33,28,30,38,47,51,50,53,63,66,65,82,89,95,93","4,18,6,6,13,18,40,53,80,85,73,72,46,45,53,49,65,82,95,95,93,73,61,62,76,73,55,63,73,79,95",511.861587,29.23,9,140,30,1,520.95,1,T
4,0.196182598,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,93,74,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,87,60,59,37",433.1124137,25.36,9,139.75,20,0,548.01,,
0,0.998533035,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
13,0.998533035,"96,98,99,96,88,87,85,75,76,75,74,64,58,56,65,73,85,83,54,46,40,36,40,34,37,40,46,43,46,42,27,29,16,12,2,3,1,5,15,17,25,31,26,20,11,2,1,9,14,18","47,24,19,18,28,42,51,52,37,29,12,7,25,33,38,39,87,91,88,94,99,95,85,83,73,71,67,52,50,6,8,31,19,13,16,25,34,47,48,53,46,79,79,85,89,81,64,62,71,72",704.3735513,25.29,13,180,50,1,653.11,1,T
9,0.998533035,"94,86,87,75,68,64,85,92,99,97,94,88,65,52,48,39,16,0,1,8,19,44,50,80,73,50,9,3,46,75,68,38,31,4,49,59,55,53,48,33","7,4,15,5,4,14,51,63,71,77,81,91,90,99,99,94,94,97,84,83,81,79,78,67,62,62,60,50,50,48,41,40,40,21,31,31,25,21,12,8",720.8396423,28.76,11,147.27,40,1,649.17,1,T
8,0.998533035,"97,80,88,94,95,94,91,96,91,79,81,59,52,51,34,31,26,21,21,19,14,7,1,0,7,28,20,24,50,68","2,5,24,15,25,30,58,67,73,73,90,96,97,91,88,86,81,97,91,87,94,90,42,18,6,14,27,47,66,51",504.0147721,27.56,11,147.27,30,1,593.5,1,T
12,0.998533035,"98,87,85,85,72,61,68,57,56,57,48,44,38,30,30,20,17,0,11,5,0,1,9,12,21,17,22,27,26,30,19,25,32,31,31,38,36,39,40,45,45,47,51,56,62,67,80,96,91,99","34,39,30,22,30,26,13,25,13,5,9,11,5,4,15,9,5,20,22,56,60,82,83,99,96,78,80,71,61,53,34,39,36,86,91,41,85,58,77,92,70,63,60,75,91,77,51,64,76,98",830.7692169,27.03,10,144,50,0,816.69,,
4,0.998533035,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,74,83,84,79,93","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,60,37,59,82,87",498.8640886,25.36,9,139.75,20,0,548.01,,
2,0.998533035,"98,61,9,23,36,29,31,68,92,90","34,27,50,89,96,84,56,84,82,67",312.25334,23.37,6,120,10,0,280.33,,
6,0.998533035,"90,65,51,41,21,20,0,1,2,14,17,13,22,30,37,35,33,28,30,38,47,50,53,51,63,66,65,82,89,95,93","4,18,6,6,13,18,53,80,85,73,72,40,46,45,49,53,65,82,95,95,93,61,62,73,76,73,55,63,73,79,95",527.639617,29.23,9,140,30,1,520.95,1,T
14,0.998533035,"94,90,89,82,81,65,50,46,40,44,18,13,9,12,2,9,15,7,4,4,13,16,16,23,30,27,46,43,43,46,62,54,48,50,50,53,51,49,53,58,66,73,84,83,83,76,79,81,90,83,90","40,32,8,5,13,9,18,15,12,4,4,6,5,11,46,54,59,76,76,84,99,97,85,97,56,35,96,81,56,35,38,42,46,50,50,50,72,88,85,84,71,94,95,79,67,59,56,46,45,50,78",741.7280694,26.85,11,147.27,50,0,738.37,,
3,0.998533035,"99,88,79,36,10,9,6,8,21,31,30,40,50,57,50,53,72,82,84,99","52,39,28,3,27,57,87,98,71,59,53,51,26,31,56,84,85,51,40,70",456.4172295,28.09,8,135,20,0,569.58,,
7,0.998533035,"98,95,85,76,65,55,51,40,28,3,6,45,39,35,28,8,5,0,10,24,28,42,48,40,32,37,61,82,93,86,88","22,19,20,11,2,3,10,12,4,3,9,20,24,27,28,42,48,55,65,67,75,87,83,70,64,42,41,42,56,64,92",499.1687693,30.14,8,135,30,0,522.3,,
11,0.998533035,"94,83,64,68,90,85,77,81,83,74,65,56,55,58,52,45,34,2,12,8,15,19,25,17,12,17,17,22,27,33,36,37,42,49,56,56,48,54,62,66","43,5,2,10,70,84,87,77,71,65,17,12,24,30,35,25,29,27,30,70,96,90,95,71,63,58,46,48,51,58,81,96,66,67,66,76,80,96,88,79",677.0452151,26.79,9,140.1,40,1,568.39,1,T
1,0.998533035,"41,21,22,13,37,38,66,75,95,93","14,2,17,28,47,30,51,50,65,90",286.4317895,49.73,6,120,10,1,275.5,1,T
5,0.998533035,"97,86,72,91,89,63,30,73,66,47,39,2,6,8,12,28,30,46,52,60","19,9,13,45,64,91,84,52,44,48,54,51,20,7,35,35,18,13,26,27",470.5424438,23.34,8,135,20,1,474,1,T
10,0.998533035,"96,98,96,92,99,94,83,83,81,92,75,46,65,62,52,70,68,62,70,66,59,47,43,28,23,21,17,7,10,13,15,24,27,41,32,30,22,19,16,12","9,40,44,49,55,69,65,54,35,3,6,4,14,22,28,36,46,46,77,89,75,78,78,86,90,97,99,85,80,57,63,65,67,66,56,49,44,33,22,11",605.5343508,20.6,9,140,40,1,644.39,1,T
5,0.651163302,"97,86,72,60,52,46,30,28,12,8,6,2,30,39,47,63,66,73,89,91","19,9,13,27,26,13,18,35,35,7,20,51,84,54,48,91,44,52,64,45",446.8134335,23.34,8,135,20,0,474,,
1,0.651163302,"41,21,22,13,37,66,93,95,75,38","14,2,17,28,47,51,90,65,50,30",268.307132,49.73,6,120,10,0,275.5,,
11,0.651163302,"94,83,68,64,65,56,55,58,52,45,34,12,2,8,12,17,15,19,17,17,22,27,33,25,37,36,42,48,54,56,49,56,62,66,74,77,81,83,85,90","43,5,10,2,17,12,24,30,35,25,29,30,27,70,63,71,96,90,58,46,48,51,58,95,96,81,66,80,96,76,67,66,88,79,65,87,77,71,84,70",625.6474664,26.79,9,140.1,40,0,568.39,,
6,0.651163302,"90,65,51,41,21,20,13,0,1,2,14,17,22,28,30,30,33,35,37,38,47,50,53,51,63,66,65,93,95,89,82","4,18,6,6,13,18,40,53,80,85,73,72,46,82,95,45,65,53,49,95,93,61,62,73,76,73,55,95,79,73,63",621.625642,29.23,9,140,30,0,520.95,,
2,0.651163302,"98,61,31,9,23,29,36,68,92,90","34,27,56,50,89,84,96,84,82,67",272.6723375,23.37,6,120,10,0,280.33,,
13,0.651163302,"96,85,83,54,46,46,43,46,40,40,40,37,36,34,31,26,20,18,17,15,14,11,9,2,1,5,1,3,2,12,16,25,29,27,42,56,58,64,65,74,73,75,76,75,88,96,99,98,87,85","47,87,91,88,67,50,52,94,85,99,71,73,95,83,79,79,85,72,53,48,71,89,62,81,64,47,34,25,16,13,19,46,31,8,6,33,25,7,38,12,39,29,37,52,28,18,19,24,42,51",828.6318885,25.29,13,180,50,0,653.11,,
8,0.651163302,"97,80,28,7,0,20,1,24,7,14,19,21,21,26,31,34,50,51,52,59,68,79,81,91,96,91,94,95,88,94","2,5,14,6,18,27,42,47,90,94,87,91,97,81,86,88,66,91,97,96,51,73,90,73,67,58,30,25,24,15",532.1912363,27.56,11,147.27,30,0,593.5,,
10,0.651163302,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,24,27,30,32,41,43,47,59,62,66,70,68,70,81,83,83,94,92,99,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,65,67,49,56,66,78,78,75,46,89,77,46,36,35,54,65,69,49,55,44,40",580.3574947,20.6,9,140,40,0,644.39,,
0,0.651163302,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
12,0.651163302,"98,85,85,87,80,72,68,61,57,56,57,48,44,38,30,30,20,17,11,0,0,5,1,9,12,21,17,22,27,26,30,19,25,32,38,31,31,36,39,40,45,45,47,51,56,62,67,99,91,96","34,22,30,39,51,30,13,26,25,13,5,9,11,5,4,15,9,5,22,20,60,56,82,83,99,96,78,80,71,61,53,34,39,36,41,86,91,85,58,77,70,92,63,60,75,91,77,98,76,64",742.0441707,27.03,10,144,50,0,816.69,,
4,0.651163302,"99,77,58,13,0,0,11,18,21,26,27,28,40,45,66,74,79,84,93,83","22,11,8,9,24,57,51,44,57,71,64,98,75,54,94,60,82,59,87,37",509.4818628,25.36,9,139.75,20,0,548.01,,
14,0.651163302,"94,90,89,82,81,65,50,46,44,40,18,13,12,9,2,9,4,4,7,13,15,16,16,23,30,27,43,46,48,43,46,49,53,51,50,50,53,54,58,66,62,76,73,84,83,90,83,79,83,81,90","40,32,8,5,13,9,18,15,4,12,4,6,11,5,46,54,76,84,76,99,59,85,97,97,56,35,56,35,46,81,96,88,85,72,50,50,50,42,84,71,38,59,94,95,79,78,67,56,50,46,45",817.652887,26.85,11,147.27,50,0,738.37,,
3,0.651163302,"99,88,84,79,57,50,36,10,9,6,8,21,31,30,40,50,72,53,82,99","52,39,40,28,31,26,3,27,57,87,98,71,59,53,51,56,85,84,51,70",414.5164842,28.09,8,135,20,1,569.58,1,F
7,0.651163302,"98,95,85,76,65,55,51,45,40,39,35,28,28,6,3,0,5,8,10,24,28,32,37,40,42,48,61,86,88,93,82","22,19,20,11,2,3,10,20,12,24,27,28,4,9,3,55,48,42,65,67,75,64,42,70,87,83,41,64,92,56,42",543.9179106,30.14,8,135,30,0,522.3,,
9,0.651163302,"94,99,97,94,92,85,88,80,73,75,68,65,52,48,50,50,44,39,19,16,8,0,1,9,3,4,33,31,38,46,49,48,53,55,59,64,68,75,86,87","7,71,77,81,63,51,91,67,62,48,41,90,99,99,78,62,79,94,81,94,83,97,84,60,50,21,8,40,40,50,31,12,21,25,31,14,4,5,4,15",703.5237938,28.76,11,147.27,40,0,649.17,,
3,0.900456787,"99,99,72,88,82,84,53,8,6,21,9,10,31,30,50,40,79,57,50,36","52,70,85,39,51,40,84,98,87,71,57,27,59,53,56,51,28,31,26,3",563.2890244,28.09,8,135,20,1,569.58,1,T
1,0.900456787,"41,21,13,22,37,66,93,95,75,38","14,2,28,17,47,51,90,65,50,30",283.4073406,49.73,6,120,10,0,275.5,,
6,0.900456787,"90,65,82,89,95,93,65,66,51,63,53,41,50,51,47,38,21,30,37,35,33,28,30,2,1,14,0,17,13,22,20","4,18,63,73,79,95,55,73,6,76,62,6,61,73,93,95,13,45,49,53,65,82,95,85,80,73,53,72,40,46,18",906.5574247,29.23,9,140,30,1,520.95,2,
4,0.900456787,"99,77,83,58,13,0,0,28,66,93,84,79,74,45,40,26,27,21,18,11","22,11,37,8,9,24,57,98,94,87,59,82,60,54,75,71,64,57,44,51",576.6379627,25.36,9,139.75,20,1,548.01,1,T
11,0.900456787,"94,83,85,90,83,81,74,68,64,65,56,45,34,12,2,17,8,15,12,17,17,19,25,22,55,58,52,27,37,36,33,42,49,56,48,54,56,62,66,77","43,5,84,70,71,77,65,10,2,17,12,25,29,30,27,46,70,96,63,58,71,90,95,48,24,30,35,51,96,81,58,66,67,66,80,96,76,88,79,87",848.3824351,26.79,9,140.1,40,1,568.39,2,
0,0.900456787,"89,73,41,26,7,1,11,57,61,94","39,60,96,64,51,39,13,4,55,23",334.9624664,32,7,128.57,10,0,289.88,,
9,0.900456787,"94,99,97,94,88,52,65,92,80,73,85,48,39,50,44,16,0,1,8,19,75,50,9,3,4,33,48,68,75,86,87,68,64,59,55,49,53,38,31,46","7,71,77,81,91,99,90,63,67,62,51,99,94,78,79,94,97,84,83,81,48,62,60,50,21,8,12,4,5,4,15,41,14,31,25,31,21,40,40,50",882.069626,28.76,11,147.27,40,1,649.17,2,
2,0.900456787,"98,29,23,9,31,61,36,68,90,92","34,84,89,50,56,27,96,84,67,82",397.861808,23.37,6,120,10,1,280.33,1,T
7,0.900456787,"98,48,82,88,86,93,95,85,42,28,24,10,0,5,6,3,8,28,28,40,32,37,35,40,39,45,65,55,51,61,76","22,83,42,92,64,56,19,20,87,75,67,65,55,48,9,3,42,4,28,70,64,42,27,12,24,20,2,3,10,41,11",826.3331262,30.14,8,135,30,1,522.3,>2,
12,0.900456787,"98,87,85,85,96,80,56,45,62,67,91,99,57,68,72,61,57,56,51,47,45,40,39,38,32,25,30,38,44,48,30,26,27,36,31,31,21,12,9,1,0,0,17,30,20,19,11,5,22,17","34,39,30,22,64,51,75,92,91,77,76,98,5,13,30,26,25,13,60,63,70,77,58,41,36,39,15,5,11,9,53,61,71,85,91,86,96,99,83,82,60,20,5,4,9,34,22,56,80,78",1011.55053,27.03,10,144,50,1,816.69,>2,
13,0.900456787,"96,85,83,58,42,27,12,2,15,26,17,25,29,16,3,1,5,9,1,2,11,14,18,20,31,34,36,40,46,54,40,37,40,46,43,46,56,65,75,85,87,76,73,75,74,64,88,98,99,96","47,87,91,25,6,8,13,16,48,79,53,46,31,19,25,34,47,62,64,81,89,71,72,85,79,83,95,99,94,88,85,73,71,67,52,50,33,38,52,51,42,37,39,29,12,7,28,24,19,18",757.135306,25.29,13,180,50,1,653.11,>2,
10,0.900456787,"96,98,96,99,94,92,92,83,70,81,83,70,75,68,65,62,62,52,46,59,66,47,43,41,32,28,27,30,24,23,21,15,17,10,7,13,22,19,16,12","9,40,44,55,69,49,3,65,77,35,54,36,6,46,14,22,46,28,4,75,89,78,78,66,56,86,67,49,65,90,97,63,99,80,85,57,44,33,22,11",989.9808167,20.6,9,140,40,1,644.39,2,
5,0.900456787,"97,91,86,89,72,73,66,60,63,47,52,30,39,46,28,30,2,12,6,8","19,45,9,64,13,52,44,27,91,48,26,84,54,13,35,18,51,35,20,7",733.800611,23.34,8,135,20,1,474,1,T
